非洲	Afrique
Hîn-pîn-khî	District de Xingbin
Siong-khiâu-khî	District de Xiangqiao
Hîn-ngia̍p-yen	Xian de Xingye
Kú-nìn-yen	Xian de Gulin
Lìn-yùn-yen	Xian de Lingyun
Lò-sàng Mu-láu-chhu̍k Chhṳ-chhṳ-yen	Xian autonome mulao de Luocheng
Yàm-piên-yen	Xian de Yanbian
Lìm-kui-yen	Xian de Lingui
Ket-tûng-yen	Xian de Jiedong
Sî-khî (Pan-kî-fâ-sṳ)	District ouest de Panzhihua
Kon-yòng-yen	Xian de Guanyang
Kîm-sàng-kông-khî	District de Jinchengjiang
Kóng-héu-khî	District de Gangkou
Phû-pet-yen	Xian de Pubei
Ngiu̍k-chiu-khî	District de Yuzhou
Yùng-ôn-yen	Xian de Rong'an
Lìn-chhôn-yen	Xian de Lingchuan (Guangxi)
Chhiòn-chiu-yen	Xian de Quanzhou
Van-siu-khî	District de Wanxiu
Khîm-pet-khî	District de Qinbei
Sîn-fûng-yen	Xian de Xinfeng (Guangdong)
Fò-phìn-yen	Xian de Heping
Sé-kiok-lî	Lavement des pieds
Kîm-vân-khî	District de Jinwan
Liùng-sṳn-kok-chhu̍k Chhṳ-chhṳ-yen	Xian autonome de diverses nationalités de Longsheng
Sîn-sàng-yen	Xian de Xincheng
Thiet-sân-kóng-khî	District de Tieshangang
Siong-chiu-yen	Xian de Xiangzhou
Kîm-siu Yâu-chhu̍k Chhṳ-chhṳ-yen	Xian autonome yao de Jinxiu
Lùng-lìn Kok-chhu̍k Chhṳ-chhṳ-yen	Xian autonome de diverses nationalités de Longlin
Chhiâng-siù-khî	District de Qingxiu
Chhit-sên-khî	District de Qixing
Thièn-lìm-yen	Xian de Tianlin
Liòng-khin-khî	District de Liangqing
Phìn-nàm-yen	Xian de Pingnan (Guangxi)
Hói-sàng-khî	District de Haicheng
Phìn-kó-yen	Xian de Pingguo
Yung-nèn-khî	District de Yongning
Fòng-sàng-khî	District de Fangcheng
Sông-sṳ̂-yen	Xian de Shangsi
Lìn-sân-yen	Xian de Lingshan
Lu̍k-tshài-yen	Xian de Luzhai
Hîn-ôn-yen	Xian de Xing'an
Phû-kông-yen	Xian de Pujiang (Sichuan)
Kîm-thòng-yen	Xian de Jintang
Vûn-kông-khî	District de Wenjiang
Phìn-yén-yen	Xian de Pingyuan (Guangdong)
Hói-fûng-yen	Xian de Haifeng
Lièn-nàm Yâu-chhu̍k Chhṳ-chhṳ-yen	Xian autonome yao de Liannan
Liùng-tshôn-yen	Xian de Longchuan (Guangdong)
Liu̍k-hò-yen	Xian de Luhe
Vú-hêu-khî	District de Wuhou
Liùng-chhièn-yi̍t-khî	District de Longquanyi
Chiau-liang-yen	Xian de Jiaoling
Kông-chiu-khî	District de Jiangzhou
Yu-kông-khî	District de Youjiang
Ha̍p-sân-sṳ	Heshan (Guangxi)
Kîm-ngiù-khî	District de Jinniu
Kím-kông-khî	District de Jinjiang
Phàng-chû-sṳ	Pengzhou
Kông-tûng-khî (Nèn-pô-sṳ)	District de Jiangdong (Ningbo)
Hâ-sàng-khî	District de Xiacheng
Kiúng-shú-khî	District de Gongshu
Yì-hông-khî	District de Yuhang
Sông-sàng-khî	District de Shangcheng
Lo̍k-ngia̍p-yen	Xian de Leye
Sân-sî Sṳ-sa	Sontay
Windsor lâu Maidenhead	Windsor and Maidenhead
Mà-tsông-khî	District de Mazhang
Ńg-fà-yen	Xian de Wuhua
Súi-hâi-yen	Xian de Suixi (Guangdong)
Sui-nèn-yen	Xian de Suining (Hunan)
Tshî-vùn-yen	Xian de Xuwen
Fuk-ôn-sṳ	Fu'an
Nàm-àu-yen	Xian de Nan'ao
Chîn-sṳ-sṳ	Jinshi
Liâm-kông-sṳ	Lianjiang
Mên-tshîn-yen	Xian de Minqing
Hâ-sân-khî	District de Xiashan
Vung-ngièn-yen	Xian de Wengyuan
Fa-chiu-sṳ	Huazhou
Kien-eu-sṳ	Jian'ou
Mâ-mî-khî	District de Mawei
Yún-thai-yen	Xian de Yongtai
Nèn-hiông-yen	Xian de Ningxiang
Liùng-vùn-khî	District de Longwen
Sṳ-mìn-khî	District de Siming
Yí-fâ-khî	District de Yuhua (Changsha)
Ngiên-kông-sṳ	Yuanjiang (Hunan)
Fi-tûng-yen	Xian de Huidong (Guangdong)
Siong-thâm-yen	Xian de Xiangtan
Phìn-fò-yen	Xian de Pinghe
Thai-nèn-yen	Xian de Taining
Kông-tshe̍t-yen	Xian de Guangze
Yún-ôn-sṳ	Yong'an
Thí-ngoi Mo̍k-yòng-ha̍p	Oxygénation par membrane extra-corporelle
Lìm Tan	Lin Dan
分類:Tet-koet	Catégorie:Allemagne
分類:Yi-thai-li	Catégorie:Italie
分類:Kâ-nâ-thai	Catégorie:Canada
分類:Sî-pân-ngà	Catégorie:Espagne
分類:Chûng-koet	Catégorie:Chine
分類:Ngi̍t-pún	Catégorie:Japon
分類:Àu-thai-li-â	Catégorie:Australie
分類:Yin-thu	Catégorie:Inde
分類:Yî-set-lie̍t	Catégorie:Israël
分類:Nàm-fî	Catégorie:Afrique du Sud
Thiên-sái (Hiông-kóng)	The Cullinan Towers
Redcar and Cleveland	Redcar et Cleveland
分類:Yin-thu-nì-sî-â	Catégorie:Indonésie
分類:Pâ-kî-sṳ̂-thán	Catégorie:Pakistan
分類:Pô-làn	Catégorie:Pologne
分類:Sîn-kâ-po	Catégorie:Singapour
分類:Hòn-koet	Catégorie:Corée du Sud
分類:Thai-koet	Catégorie:Thaïlande
分類:Ye̍t-nàm	Catégorie:Viêt Nam
分類:Phú-nen-lui	Catégorie:Mammifère
分類:Tiâu	Catégorie:Oiseau
分類:Chhṳ̍t-vu̍t	Catégorie:Plante
分類:Vu̍t-lí-ho̍k	Catégorie:Physique
分類:Chhṳ-yèn Khô-ho̍k	Catégorie:Sciences naturelles
分類:Sâng-vu̍t-ho̍k	Catégorie:Biologie
分類:Fa-ho̍k	Catégorie:Chimie
分類:Li̍t-sṳ́	Catégorie:Histoire
分類:Thi-lî	Catégorie:Géographie
分類:Sa-fi	Catégorie:Société
分類:Chûng-kau	Catégorie:Religion
分類:Thí-yuk	Catégorie:Sport
分類:Khô-ho̍k	Catégorie:Sciences
分類:Lièn-ha̍p-koet	Catégorie:Organisation des Nations unies
分類:Êu-chû Lièn-mèn	Catégorie:Union européenne
分類:Kien-chuk-vu̍t	Catégorie:Bâtiment
分類:Thûng-sin	Catégorie:Communication
分類:Thi-khiù	Catégorie:Terre
Chhièn-Chhîn	Qin antérieur
Sî Berkshire	West Berkshire
Hiông-kóng Thiet-lu Yû-han Kûng-sṳ̂	MTR Corporation
Thai-mo-sân	Tai Mo Shan
Pet-Liòng	Liang septentrional
Chhièn-Chhàu	Zhao antérieur
Zuera	Zuera
Langa del Castillo	Langa del Castillo
Contamina	Contamina
Louis Trichardt	Louis Trichardt (ville)
Abiego	Abiego
Abanto	Abanto
Tson-sa̍k-sân Tshàm	Diamond Hill (MTR)
Yî-lien-chióng	Prix Stanislas Julien
Kú Lò-mâ	Rome antique
La Fueva	La Fueva
Ibanag-ngî	Ibanag
Sân-thi-mâ-lî-ngî	Mari des montagnes
Tsui-heu ke Sṳ́m-phan	Jour du jugement
Greenwich Thai-ho̍k	Université de Greenwich
Middelburg, Mpumalanga-sén	Middelburg (Mpumalanga)
Yok-hon-nì-sṳ̂-páu Thai-ho̍k	Université de Johannesburg
Sat-mû-ngí-ki-song	Premier livre de Samuel
分類:Chet-ho̍k	Catégorie:Philosophie
分類:Fu̍t-kau	Catégorie:Bouddhisme
分類:Kî-tuk-kau	Catégorie:Christianisme
分類:Yù-thai-kau	Catégorie:Judaïsme
Sià-ok Sṳn-kîn	Bible vicieuse
Kôn-thòng Chhàm(KWT)	Kwun Tong (MTR)
Ên-tiâu	Aigle
Kiú-liùng Chhàm (Hiông-kóng)	Kowloon Station
Yî-kín-vân	Discovery Bay
Ngùi Pó-lò	Paul Wei
Heu-Liòng	Liang postérieur (386-403)
Heu-Chhàu	Zhao postérieur
Bochotnica	Bochotnica
Ngi̍t-pún Khûn-chhùng Ki	La Femme insecte
Chiông-Kiûn-Àu	Tseung Kwan O
Chûng-koet Ngî-ngièn	Chinois parlé
分類:Hàng-sên	Catégorie:Planète
分類:Vùn-fa	Catégorie:Culture
分類:Ngìn-vùn Khô-ho̍k	Catégorie:Sciences humaines et sociales
Nàm-tshông Thiet-lu Tshàm（Hiông-kóng）	Nam Cheong (MTR)
Gurrea de Gállego	Religion à Cuba
Chṳ́-set	Pourpre
Notre-Dame-du-Mont-Carmel, Québec	Notre-Dame-du-Mont-Carmel
Hiông (Thòi-vân)	Kecamatan
Ap-è	Canard
Lù-tshṳ̀	Cormoran
分類:Yên-yèn	Catégorie:Acteur
模板:Tl	Modèle:M
模板:Userbox	Modèle:BUtilisateur
模板:Wikipedialang	Modèle:Wikipedialang
分類:Koet-kâ	Catégorie:Pays
Wikipedia:Kón-lî-yèn	Wikipédia:Administrateur
分類:Chûng-fà Mìn-chhu̍k	Catégorie:Groupe ethnique de Chine
分類:Ngìn-vu̍t	Catégorie:Personnalité
分類:Mìn-chhu̍k	Catégorie:Groupe ethnique
Wikipedia:Hàng-tsṳn-yèn	Wikipédia:Bureaucrate
Wikipedia:IP chhà-fûng li-ngoi-chá	Wikipédia:Exemption de blocage d'IP
Wikipedia:Kî-hi-ngìn	Wikipédia:Bot
分類:Sṳ̀-kiên	Catégorie:Temps
分類:Chhṳ-yèn	Catégorie:Nature
分類:Kûng-chhàng	Catégorie:Ingénierie
分類:Yî-ho̍k	Catégorie:Médecine
分類:Chṳn-chṳ	Catégorie:Politique
分類:Kau-yuk	Catégorie:Éducation
分類:Kông-ho̍k	Catégorie:Optique
Âi-khi̍p	Égypte
分類:Chat-ho̍k-kâ	Catégorie:Philosophe
模板:Bot	Modèle:Bot
Kâ-nâ-thai	Canada
分類:Hiûng-ngà-li	Catégorie:Hongrie
分類:Hî-lia̍p	Catégorie:Grèce
分類:Lâ-thot-vì-â	Catégorie:Lettonie
分類:Yù-hi	Catégorie:Jeu
Thiên-koet	Ciel (religion)
分類:Êu-chû koet-kâ	Catégorie:Pays d'Europe
分類:Êu-chû	Catégorie:Europe
模板:Documentation	Modèle:Documentation
Wikipedia:Yung-fu	Aide:Statuts des utilisateurs
Pok-sṳ	Docteur (titre)
Wikipedia:Sa-khî	Wikipédia:Accueil de la communauté
分類:Wikipedians by language	Catégorie:Wikipédiens par langue
Sṳ̀n Chhai-kî	Sung Jae-ki
Khi-néu Kî-chhòng	Plate-forme de correspondance aéroportuaire
Khî-ngia̍p	Entreprise
Ngiuk-yèn	Boulette de viande
模板:Softredirect	Modèle:Redirection douce
模板:Delete	Modèle:Suppression Immédiate
分類:Kî-su̍t	Catégorie:Technologie
分類:Ngî-ngièn	Catégorie:Langue
Wikipedia:Chhóng-kien Sîn Thiàu-muk	Aide:Comment créer un article
分類:含有損壞文件鏈接嘅頁面	Catégorie:Page avec des liens de fichiers brisés
模板:Navbox	Modèle:Méta palette de navigation
Thoi-chhú	Kangourou
Pak-ha̍p-fâ	Lys
模板:!	Modèle:!
模板:!-	Modèle:!-
模板:Tnavbar	Modèle:Tnavbar
模板:Unicode	Modèle:UCode
模板:Smallcaps	Modèle:Petites capitales
模板:Small	Modèle:Petit
模板:Nowrap	Modèle:Nobr
分類:Fî-chû	Catégorie:Afrique
分類:Chhṳ-yù Pâng-sén	Catégorie:État-Libre
分類:Tûng Khôi-phú-sén	Catégorie:Cap-Oriental
分類:Gauteng-sén	Catégorie:Gauteng
分類:KwaZulu-Natal-sén	Catégorie:KwaZulu-Natal
分類:Mpumalanga-sén	Catégorie:Mpumalanga
分類:Pet Khôi-phú-sén	Catégorie:Cap-du-Nord
分類:Sṳn-kîn	Catégorie:Bible
分類:Limpopo-sén	Catégorie:Limpopo
分類:Sî Khôi-phú-sén	Catégorie:Cap-Occidental
分類:Sî-pet-sén	Catégorie:Nord-Ouest (Afrique du Sud)
分類:Si	Catégorie:Livre
模板:Pâ-phe̍t	Modèle:Boîte Babel
模板:Reflist	Modèle:Références
模板:Stub	Modèle:Ébauche
模板:User ca-1	Modèle:Utilisateur ca-1
模板:User de	Modèle:Utilisateur de
模板:User de-1	Modèle:Utilisateur de-1
模板:User en-3	Modèle:Utilisateur en-3
模板:User en-1	Modèle:Utilisateur en-1
模板:User en-2	Modèle:Utilisateur en-2
模板:User en-4	Modèle:Utilisateur en-4
模板:User en-0	Modèle:Utilisateur en-0
模板:User en	Modèle:Utilisateur en
模板:User de-2	Modèle:Utilisateur de-2
分類:Yî-chhiu	Catégorie:Univers
模板:User fr-2	Modèle:Utilisateur fr-2
模板:User ja-1	Modèle:Utilisateur ja-1
模板:User fr	Modèle:Utilisateur fr
分類:Khûn-chhùng	Catégorie:Insecte
分類:Â-chû	Catégorie:Asie
分類:Chṳ-li	Catégorie:Chili
分類:Sok-lî-â-sén	Catégorie:Province de Soria
分類:Nàm-mî-chû	Catégorie:Amérique du Sud
分類:Khà-sṳ̂-tì-li-â lâu Lòi-ngong	Catégorie:Castille-et-León
分類:Mâ-lòi-sî-â	Catégorie:Malaisie
分類:Sṳ̍t-phín	Catégorie:Aliment
模板:Mod	Modèle:Mod
模板:SIL	Modèle:Lien ISO 639-3
模板:User es-2	Modèle:Utilisateur es-2
模板:Fôn-ngiàng	Modèle:Bienvenue nouveau
分類:Thiàu-mi-liau	Catégorie:Condiment
分類:Chû-chṳt	Catégorie:Organisation
分類:Ngî-ngièn-ho̍k	Catégorie:Linguistique
模板:ITA	Modèle:Italie
模板:非洲行政區劃	Modèle:Palette Pays d'Afrique
模板:SVK	Modèle:Slovaquie
模板:Infobox Country	Modèle:Infobox Pays
模板:Documentation/docname	Modèle:Documentation/docname
模板:TUR	Modèle:Turquie
分類:User en-4	Catégorie:Utilisateur en-4
分類:User en	Catégorie:Utilisateur en
分類:User zh	Catégorie:Utilisateur zh
分類:User zh-N	Catégorie:Utilisateur zh-M
分類:User en-2	Catégorie:Utilisateur en-2
模板:User zh	Modèle:Utilisateur zh
模板:Cite web	Modèle:Lien web
分類:Hòng-khûng	Catégorie:Transport aérien
模板:Country data	Modèle:Country data
分類:Yím-sṳ̍t	Catégorie:Alimentation
模板:Fong-wui	Modèle:Palette Points cardinaux
模板:BS3	Modèle:BS3
模板:IPA	Modèle:Prononciation API
分類:Chṳn-chṳ Ngìn-lui	Catégorie:Personnalité politique
分類:Mî-chû	Catégorie:Amérique
模板:其他	Modèle:Voir homonymes
分類:Language user templates	Catégorie:Langue pour les boîtes utilisateurs
模板:User language-N	Modèle:Babel field M
Wikipedia:GNU自由文檔協議證書	Wikipédia:Licence de documentation libre GNU
模板:Topicon	Modèle:Icône de titre
模板:大洋洲行政區劃	Modèle:Palette Pays d'Océanie
分類:Vùn-ho̍k-kâ	Catégorie:Écrivain
分類:Kiûn-sṳ	Catégorie:Armée
分類:Thai-ho̍k	Catégorie:Université
模板:Country data Malaysia	Modèle:Country data Malaisie
模板:Lang-he	Modèle:Lang-he
分類:Sṳ-kie Pok-lám-fi	Catégorie:Exposition internationale
分類:Chûng-fà Ngìn-mìn Khiung-fò-koet Chú-sit	Catégorie:Président de la République populaire de Chine
模板:Documentation subpage	Modèle:Sous-page de documentation
分類:Fu̍k-tsông	Catégorie:Moine bouddhique
模板:FIN	Modèle:Finlande
模板:Purge	Modèle:Purger le cache
模板:Lang-de	Modèle:Lang-de
模板:DNK	Modèle:Danemark
模板:Provinces of China	Modèle:Palette Subdivisions de la Chine
模板:Userpage	Modèle:Page personnelle
模板:DEU	Modèle:Allemagne
模板:SWE	Modèle:Suède
模板:User language-4	Modèle:Babel field 4
分類:Ye̍t-nàm kî-chhòng	Catégorie:Aéroport au Viêt Nam
Kiet-tshòng	Côlon
分類:Kûng-sṳ̂	Catégorie:Entreprise
模板:User fr-3	Modèle:Utilisateur fr-3
模板:JPN	Modèle:Japon
模板:MKD	Modèle:République de Macédoine
模板:LTU	Modèle:Lituanie
分類:Sṳ-chhòng	Catégorie:Marché
Mô-li-ngìn	Maoris (Nouvelle-Zélande)
模板:Disambig	Modèle:Homonymie
分類:Hàng-thung Thien-fa	Catégorie:Téléphone mobile
模板:User nan	Modèle:Utilisateur zh-min-nan
模板:User nan-1	Modèle:Utilisateur zh-min-nan-1
模板:GRC	Modèle:Grèce
模板:Lang-grc	Modèle:Lang-grc
模板:CZE	Modèle:République tchèque
模板:Lang-en	Modèle:Lang-en
分類:Chhòn-ngiam-phiang	Catégorie:Maladie infectieuse
分類:Sîn-kau	Catégorie:Protestantisme
模板:GBR	Modèle:Royaume-Uni
模板:SVN	Modèle:Slovénie
模板:FRA	Modèle:France
模板:Hiông-kóng Hàng-tsṳn Khî-va̍k	Modèle:Palette District de Hong Kong
模板:User pt-2	Modèle:Utilisateur pt-2
分類:Kâ-li-sî-â	Catégorie:Galice
模板:歐洲行政區劃	Modèle:Palette Pays d'Europe
分類:User yue	Catégorie:Utilisateur zh-yue
分類:User fr	Catégorie:Utilisateur fr
分類:User ja	Catégorie:Utilisateur ja
分類:User pt	Catégorie:Utilisateur pt
分類:User nl-3	Catégorie:Utilisateur nl-3
分類:User fr-2	Catégorie:Utilisateur fr-2
分類:User ja-2	Catégorie:Utilisateur ja-2
分類:User ko-N	Catégorie:Utilisateur ko-M
分類:User fr-N	Catégorie:Utilisateur fr-M
分類:Vùn-sṳ	Catégorie:Système d'écriture
分類:Tho-kau	Catégorie:Taoïsme
分類:User ca	Catégorie:Utilisateur ca
分類:User ca-1	Catégorie:Utilisateur ca-1
分類:User de	Catégorie:Utilisateur de
分類:User de-2	Catégorie:Utilisateur de-2
分類:User de-N	Catégorie:Utilisateur de-M
分類:User en-3	Catégorie:Utilisateur en-3
分類:User en-N	Catégorie:Utilisateur en-M
分類:User es	Catégorie:Utilisateur es
分類:User es-2	Catégorie:Utilisateur es-2
分類:User es-N	Catégorie:Utilisateur es-M
分類:Hiông-kóng Thi-lî	Catégorie:Géographie de Hong Kong
模板:Lang-lv	Modèle:Lang-lv
分類:Yî-set-lie̍t kiûn-vòng	Catégorie:Roi d'Israël
分類:Yù-thai kiûn-vòng	Catégorie:Roi de Juda
分類:Kí-hò-ho̍k	Catégorie:Géométrie
模板:Ye̍t-nàm	Modèle:Palette Divisions administratives du Viêt Nam
分類:User ja-1	Catégorie:Utilisateur ja-1
分類:User ko	Catégorie:Utilisateur ko
Hà-mà	Crapaud
模板:Lang-vi	Modèle:Lang-vi
分類:Lièn-ha̍p-koet Pi-sû-chóng	Catégorie:Secrétaire général de l'ONU
分類:Hói-yòng	Catégorie:Mer
分類:Ido-ngî	Catégorie:Ido
模板:LUX	Modèle:Luxembourg
分類:Thai-yòng-ne	Catégorie:Système solaire
分類:Kóng-tûng-sén	Catégorie:Guangdong
分類:Fuk-kian	Catégorie:Fujian
分類:Koet-chi Chû-chṳt	Catégorie:Organisation internationale
分類:Fat-mìn-kâ	Catégorie:Inventeur
分類:Yím-liau	Catégorie:Boisson
分類:User nan-1	Catégorie:Utilisateur zh-min-nan-1
分類:User nan-2	Catégorie:Utilisateur zh-min-nan-2
分類:User nan-3	Catégorie:Utilisateur zh-min-nan-3
分類:User nan-N	Catégorie:Utilisateur zh-min-nan-M
分類:Mî-koet Koet-kâ Kûng-yèn	Catégorie:Parc national des États-Unis
分類:Kô-tén Kau-yuk	Catégorie:Enseignement supérieur
模板:!w	Modèle:!wrap
分類:Thi-hìn	Catégorie:Modelé
分類:Pâ-lùn-sî-â Chhṳ-chhṳ-khî	Catégorie:Communauté valencienne
模板:User ja-2	Modèle:Utilisateur ja-2
分類:Thiên-chú-kau	Catégorie:Catholicisme
分類:User yue-N	Catégorie:Utilisateur zh-yue-M
分類:Yîm-ngo̍k-kâ	Catégorie:Musicien
模板:Lang	Modèle:Langue
分類:Fa-kâ	Catégorie:Peintre
分類:Yin-thu chûng-kau	Catégorie:Religion en Inde
分類:Ho̍k-su̍t	Catégorie:Académie
模板:.w	Modèle:•wrap
分類:Ngìn-lui	Catégorie:Humain
模板:CYP	Modèle:Chypre
分類:Yin-thu Thi-lî	Catégorie:Géographie de l'Inde
分類:Sông-ngia̍p	Catégorie:Commerce
分類:Fap-koet fòng-ti	Catégorie:Empereur des Français
模板:EST	Modèle:Estonie
模板:AUT	Modèle:Autriche
分類:Meu-khô	Catégorie:Felidae
分類:Kâ-le̍t-pí-hói	Catégorie:Mer des Caraïbes
分類:Thòi-vân Thi-lî	Catégorie:Géographie de Taïwan
模板:User zh-3	Modèle:Utilisateur zh-3
模板:User zh-4	Modèle:Utilisateur zh-4
分類:Nì-pok Thi-lî	Catégorie:Géographie du Népal
分類:Thai-khûng-ngìn	Catégorie:Astronaute
分類:Chûng-fà Mìn-tshu̍k Tshṳ-tshṳ-chû	Catégorie:Préfecture autonome de la République populaire de Chine
分類:Khî-ngia̍p-kâ	Catégorie:Personnalité du monde des affaires
分類:Fî-li̍t-pîn	Catégorie:Philippines
分類:User nl	Catégorie:Utilisateur nl
分類:User zh-1	Catégorie:Utilisateur zh-1
分類:User zh-4	Catégorie:Utilisateur zh-4
分類:User zh-3	Catégorie:Utilisateur zh-3
分類:User zh-2	Catégorie:Utilisateur zh-2
分類:Yin-thu kiûn-chú	Catégorie:Dirigeant du monde indien
分類:Ho̍k-vi	Catégorie:Titre universitaire
分類:Pô-sṳ̂ koet-vòng	Catégorie:Roi de Perse
分類:Kîm-yùng	Catégorie:Finance
分類:Chûng-fà mìn-koet tsúng-thúng	Catégorie:Président de la République de Chine
分類:Thien-sṳ	Catégorie:Télévision
分類:Chhòn-kau-sṳ	Catégorie:Missionnaire
分類:Hói-hia̍p	Catégorie:Détroit
粵語	Cantonais
分類:Yin-Êu Ngî-ne	Catégorie:Langue indo-européenne
分類:Kî-chhòng	Catégorie:Aéroport
分類:Fa-ho̍k ngièn-su	Catégorie:Élément chimique
分類:Khô-ho̍k-kâ	Catégorie:Scientifique
分類:Pâ-kî-sṳ̂-thán Thi-lî	Catégorie:Géographie du Pakistan
分類:Kî-tuk-kau lî-ngì	Catégorie:Culte et liturgie chrétiens
分類:Nì-pok	Catégorie:Népal
分類:Thòi-vân	Catégorie:Taïwan
分類:Chûng-koet chhèu-thoi	Catégorie:Dynastie chinoise
分類:Pet-mî-chû koet-kâ	Catégorie:Pays d'Amérique du Nord
分類:Sṳ-tshòi	Catégorie:Légume
分類:Súi-kó	Catégorie:Fruit alimentaire
分類:Khiu-yok Sṳn-kîn	Catégorie:Ancien Testament
分類:Pok-vu̍t-kón	Catégorie:Musée
分類:Hì-hèu	Catégorie:Climat
分類:Â-chû Thi-lî	Catégorie:Géographie de l'Asie
分類:Ngìn-lui-ho̍k	Catégorie:Anthropologie
分類:Thai-khûng Chhàm	Catégorie:Station spatiale
分類:Fap-koet Thai-ho̍k	Catégorie:Université française
模板:ESP	Modèle:Espagne
分類:Thung-vu̍t	Catégorie:Animal
分類:Chit-chhûi Thung-vu̍t	Catégorie:Vertébré
分類:Ngî-yîm-ho̍k	Catégorie:Phonétique
分類:Hòng-khûng Kûng-sṳ̂	Catégorie:Compagnie aérienne
分類:Ngìn-khièn	Catégorie:Droits fondamentaux
分類:Mìn-tshu̍k	Catégorie:Peuple
分類:Ngo̍k-hi	Catégorie:Instrument de musique
分類:Ngî-ne	Catégorie:Famille de langues
分類:Hon-sṳ	Catégorie:Sinogramme
分類:Pó-sa̍k	Catégorie:Gemme
分類:Koet-kâ Kûng-yèn	Catégorie:Parc national
分類:Hi-siong-ho̍k	Catégorie:Météorologie
分類:Chûng-mî-chû	Catégorie:Amérique centrale
分類:Fî-kîm-su̍k	Catégorie:Non-métal
分類:Hiông-kóng	Catégorie:Hong Kong
分類:Kóng-sî-sén	Catégorie:Guangxi
分類:Yên-liau	Catégorie:Carburant
分類:Sông-hói	Catégorie:Shanghai
分類:Ngiuk-lui	Catégorie:Viande
分類:Yo̍k-ho̍k	Catégorie:Pharmacie
分類:Sú-tû	Catégorie:Capitale de pays
分類:Nàm-Â	Catégorie:Monde indien
分類:Kham-thap-pu-lî-â	Catégorie:Cantabrie
分類:Â-sṳ̂-thù-lî-â-sṳ̂-sén	Catégorie:Asturies
分類:Kîm-su̍k	Catégorie:Métal
分類:Thòi-pet-sṳ	Catégorie:Taipei
分類:Lò-màn Ngî-chhu̍k	Catégorie:Langue romane
分類:Kâu-thûng	Catégorie:Transport
分類:Ngiên-kiu	Catégorie:Recherche scientifique
分類:Thông-lui	Catégorie:Glucide
分類:Fòng-ti	Catégorie:Empereur
分類:Nàm-tó ngî-hì	Catégorie:Langue austronésienne
分類:Pet-mî-chû	Catégorie:Amérique du Nord
分類:Si-chhòng	Catégorie:Tibet
分類:Sú-ho̍k-kâ	Catégorie:Mathématicien
分類:Vu̍t-lî ho̍k-kâ	Catégorie:Physicien
分類:Kîn-chi ho̍k-kâ	Catégorie:Économiste
分類:Mìn-tsú	Catégorie:Démocratie
分類:Kî-tuk-kau Li̍t-sṳ́	Catégorie:Histoire du christianisme
分類:Àu-mûn	Catégorie:Macao
分類:Hàng-sên-ne	Catégorie:Système planétaire
分類:Thòi-vân ngî-ngièn	Catégorie:Langue de Taïwan
分類:Thòi-vân Koet-kâ Kûng-yèn	Catégorie:Parc national de Taïwan
分類:Khiù-lui Yun-thung	Catégorie:Jeu de balle et ballon
分類:Ngiùn-hòng	Catégorie:Banque
Fu̍k-vu	Service (économie)
分類:Chûng-fà Ngìn-mìn Khiung-fò-koet	Catégorie:République populaire de Chine
分類:Kâ-thai-lò-nì-â	Catégorie:Catalogne
Kap-kut-vùn	Écriture ossécaille
分類:Khien-không	Catégorie:Santé
分類:User zh-classical-2	Catégorie:Utilisateur zh-classical-2
模板:Lang-pl	Modèle:Lang-pl
Trojany	Trojany (Mazovie)
分類:Â-chû koet-kâ	Catégorie:Pays d'Asie
分類:Mî-chû koet-kâ	Catégorie:Pays d'Amérique
模板:Chûng-fà Mìn-chhu̍k	Modèle:Palette Ethnies de Chine
模板:User nan-2	Modèle:Utilisateur zh-min-nan-2
模板:MLT	Modèle:Malte
模板:Lang-roa	Modèle:Lang-roa
分類:Hak-kâ	Catégorie:Hakka
分類:Kûng-yèn	Catégorie:Parc ou jardin public
分類:Chûng-sî-khî (Hiông-kóng)	Catégorie:Central and Western
分類:Thòi-vân ngièn-tshu-mìn ngî-ngièn	Catégorie:Langue formosane
分類:Si-chhòng Thi-lî	Catégorie:Géographie du Tibet
分類:Nui-mùng-kú Tshṳ-tshṳ-khî	Catégorie:Mongolie-Intérieure
分類:Koet-tsi kîn-tsi tsû-tsṳt	Catégorie:Organisation internationale à vocation économique
分類:Lâ-tên Mî-chû	Catégorie:Amérique latine
分類:Chúng-chhu̍k	Catégorie:Race humaine
分類:Mîn-ngî	Catégorie:Min
分類:Chûng-fà Mìn-koet	Catégorie:République de Chine
分類:Siak-khiet-kau	Catégorie:Sikhisme
模板:BEL	Modèle:Belgique
分類:Kú-thoi chhu̍k-khiùn	Catégorie:Peuple ancien
分類:Vùi-sṳ̂-khà-sén	Catégorie:Province de Huesca
分類:Thap-là-kô-na̍p-sén	Catégorie:Province de Tarragone
分類:Pâ-set-lò-nâ-sén	Catégorie:Province de Barcelone
分類:Pâ-lùn-sî-â-sén	Catégorie:Province de Valence
分類:Chûng-kau-ho̍k	Catégorie:Science des religions
分類:Thòi-vàn Ngièn-chhu-mìn	Catégorie:Peuple de Taïwan
分類:User hak	Catégorie:Utilisateur hak
分類:Thien-fa	Catégorie:Téléphonie
模板:TPE	Modèle:Taipei chinois
分類:Ngân-set	Catégorie:Couleur
分類:Â-là-kung	Catégorie:Aragon
分類:User cdo	Catégorie:Utilisateur cdo
分類:User zh-min-dong-N	Catégorie:Utilisateur cdo-M
