非洲	Afrique
馬來長吻鱷	Faux-gavial de Malaisie
裁縫	Tailleur
森理世	Riyo Mori
盧泰愚	Roh Tae-woo
基庭	Paul Keating
朴敏英	Park Min-young
2010年7月	Juillet 2010
2008年9月	Septembre 2008
銳步球場	Reebok Stadium
濁雙唇破音	Consonne occlusive bilabiale voisée
靖國神社	Yasukuni-jinja
小金井市	Koganei
西東京市	Nishitōkyō
三鷹市	Mitaka
2010年4月	Avril 2010
530年代	Années 530
紅棗	Jujubier commun
日本內閣總理大臣一覽	Liste des Premiers ministres du Japon
山斑馬	Equus zebra
2009年10月	Octobre 2009
體育	Éducation physique et sportive
2009年8月	Août 2009
540年代	Années 540
昌原	Changwon
2008年7月	Juillet 2008
2011年1月	Janvier 2011
通用十進制圖書分類	Classification décimale universelle
哈斯特鷹	Aigle géant de Haast
Chi-square	Loi du χ²
反式脂肪	Acide gras trans
脊索	Chorde
索馬里嘅內戰	Guerre civile somalienne
沙馬	Samak Sundaravej
550年代	Années 550
對分檢索	Dichotomie
汗腺	Glande sudoripare
72	72 (nombre)
我孫子	Abiko
本拿比	Burnaby
依波人	Igbos
560年代	Années 560
白雲區	Baiyun
祈維信	Vince Cable
黑金風雲	There Will Be Blood
2010年亞洲運動會	Jeux asiatiques de 2010
鹽田	Marais salant
鉸	Charnière (menuiserie)
侏儒鱷	Crocodile nain
新蘭斯敦路球場	Aviva Stadium
570年代	Années 570
2011年法國網球公開賽	Internationaux de France de tennis 2011
不丹男子足球代表隊	Équipe du Bhoutan de football
黑頸天鵝	Cygne à cou noir
小姐與流氓2：狗兒逃家記	La Belle et le Clochard 2
面懵病	Prosopagnosie
皮特西格	Pete Seeger
哥本哈根氣候會議	Conférence de Copenhague de 2009 sur le climat
Subway	Subway (restauration)
生命棋	Jeu de la vie
法式洋蔥湯	Soupe à l'oignon
靛藍細路	Enfant indigo
580年代	Années 580
德國孖人牌	Zwilling J. A. Henckels
前580年代	Années 580 av. J.-C.
食水 (船)	Tirant d'eau
栗紅	Grenat (couleur)
北京國家游泳中心	Centre national de natation de Pékin
⾨	Radical 169
新北市	Nouveau Taipei
殺手沒有假期	Bons baisers de Bruges
二二八事件	Incident 228
西安事變	Accord de Xi'an
茶壺	Théière
590年代	Années 590
臺中市	Taichung
緬甸蟒蛇	Python molurus
Toni Kukoč	Toni Kukoč
馬連茨列次	Marin Čilić
中信廣場	Citic Plaza
小先知書	Petits prophètes
蝶式	Papillon (natation)
The God Delusion	Pour en finir avec Dieu
平原斑馬	Equus quagga
2011年3月	Mars 2011
劉備	Liu Bei
2010年11月	Novembre 2010
2011年2月	Février 2011
七巧板	Tangram
打針	Injection (médecine)
4條腿拯救隊	Nos voisins, les hommes
International Physicians for the Prevention of Nuclear War	Association internationale des médecins pour la prévention de la guerre nucléaire
魁北克人	Québécois (peuple)
香蕉船	Banana split
金鍾泌	Kim Jong-pil
CMB	CMB
Sober	Sober (homonymie)
ISO/IEC 8859-3	ISO/CEI 8859-3
干支	Cycle sexagésimal chinois
米高布朗	Michael Brown
拖鞋包	Ciabatta
600年代	Années 600
澳洲安捷航空	Ansett Australia
三國志	Chroniques des Trois Royaumes
APM	APM
Boo	Boo
久米島	Kume-jima
利揚堂	Leinster House
福爾摩斯新傳	Elementary (série télévisée)
水星凌日	Transit de Mercure
前60年代	Années 60 av. J.-C.
610年代	Années 610
JC	JC
西田	Westfield
安歷基	José Enrique Sánchez
武威	Wuwei (Gansu)
珠江城大廈	Tour de la Rivière des Perles
620年代	Années 620
Yui (歌手)	YUI
花蓮縣	Comté d'Hualien
金門	Jinmen
臺東縣	Comté de Taitung
新竹市	Hsinchu
嘉義市	Chiayi
基隆	Keelung
酒後駕駛	Délit de conduite sous l'empire d'un état alcoolique
800年代	Années 800
Xcode	Xcode
石灰	Chaux (matière)
蛇 (搞清楚)	Snake
CCTV	CCTV
中曾根康弘	Yasuhiro Nakasone
630年代	Années 630
唂咕脂	Beurre de cacao
蘇聯紅軍	Armée rouge
迪馬利亞	Ángel Di María
主流思想謬誤	Argumentum ad populum
萬聖夜	Halloween
蘇聯國歌	Hymne de l'Union soviétique
大浦洞2型	Taepodong 2
武里南聯足球會	Buriram United Football Club
錫丹沙基利	Xherdan Shaqiri
那赫瓦	Nahwa
640年代	Années 640
聯合車站	Union Station
哩	Mille (unité)
650年代	Années 650
國際足球協會	Fédération internationale de football association
學徒	Apprenti
孝淵	Kim Hyo-Yeon
專利	Brevet
陽光	Sunshine
鄧穎超	Deng Yingchao
柴咲幸	Kō Shibasaki
玉置成實	Nami Tamaki
楊丞琳	Rainie Yang
陳靜 (乒乓波手)	Chen Jing
小倉優子	Yūko Ogura
林依晨	Ariel Lin
基麗斯摩亞	Grace Moore
安史之亂	Révolte d'An Lushan
楊家將	Généraux de la famille Yang
克里米亞戰爭	Guerre de Crimée
李冰冰	Li Bingbing
阮玲玉	Ruan Lingyu
集體回憶	Mémoire collective
范德華方程式	Équation d'état de van der Waals
660年代	Années 660
淞滬會戰	Bataille de Shanghai (1937)
加特拿	Anthony Gardner
姬莉波姬	Kelly Brook
前1070年代	Années 1070 av. J.-C.
敏卡 (1970年出世)	Minka (actrice)
蘇聖瑪麗	Sault Sainte-Marie
鈧嘅同位素	Isotopes du scandium
670年代	Années 670
德拉諾埃	Bertrand Delanoë
年號	Nianhao
袖	Manche (vêtement)
將軍	Shogun (homonymie)
拜仁頌	Bayernhymne
橡筋	Élastique
茅原實里	Minori Chihara
許鞍華	Ann Hui
600	Nombres 600 à 699
Cookie	Cookie
寶盛證券	Boum
李熙	Kojong
三國 (搞清楚)	Trois Royaumes
Hanlon把剃刀	Rasoir d'Hanlon
棕尾斑咀犀鳥	Penelopides
薩頂頂	Sa Ding Ding
690年代	Années 690
虎！虎！虎！	Tora ! Tora ! Tora !
茶水間	Cellier (architecture)
第6屆斯里蘭卡總統選舉	Élection présidentielle srilankaise de 2010
雙鍵	Liaison double
自旋電子學	Spintronique
7-11	7-Eleven
澳元	Dollar australien
1962年亞洲運動會	Jeux asiatiques de 1962
羥氨	Hydroxylamine
國家面積一覽	Liste des pays et territoires par superficie
Category:德國公司	Catégorie:Entreprise ayant son siège en Allemagne
PCT 定理	Symétrie CPT
機鋪	Salle d'arcade
英國陸軍第7裝甲師	7e division blindée (Royaume-Uni)
斑絡新婦	Nephila
獨白	Monologue
700年代	Années 700
中藥	Herbologie chinoise
小斑獛	Genette commune
薩姆斯一世	Samès d'Arménie
紫藤	Wisteria
187	187 (nombre)
浪子嘅比喻	Fils prodigue
70年代	Années 70
話	Signe linguistique
版權	Copyright
前70年代	Années 70 av. J.-C.
里斯波	Les Paul
710年代	Années 710
台灣國語	Mandarin de Taïwan
蘭卡斯特大學	Université de Lancaster
方柱	Pavé droit
𢪎蛋器	Fouet (cuisine)
雁山	District de Yanshan
720年代	Années 720
圖騰	Totem (objet rituel)
音符	Note de musique
語帶雙關	Calembour
耶倫	Janet Yellen
Nu Metal	Nu metal
730年代	Années 730
郡山	Kōriyama
荷蘭水	Eau gazeuse
文翠珊	Theresa May
三沙 (市)	Sansha
740年代	Années 740
伊東美咲	Misaki Itō
保羅書信	Épîtres de Paul
非黑即白	Faux dilemme
添曲	Tim Cook
骨	Os
花生油	Huile d'arachide
永州	Yongzhou
750年代	Années 750
馬歇佩松	Markus Persson
朗尼	Wayne Rooney
760年代	Années 760
270	Nombres 270 à 279
電池	Pile électrique
柯獵焚	Laurence Oliphant
一品紅	Alizarine
發花癲	Hypersexualité
停車場	Stationnement
770年代	Années 770
寶石棋	Mancala
澳洲足球代表隊	Équipe d'Australie de football
非洲狹吻鱷	Faux-gavial d'Afrique
瓦	Tuile
天娜·婷·曉薛	Tine Thing Helseth
郜林	Gao Lin
維基百科掃描器	WikiScanner
780年代	Années 780
雜碎	Chop suey
佐治五世	George V
立川市	Tachikawa (Tokyo)
馬關條約	Traité de Shimonoseki
790年代	Années 790
林秀貞 (跆拳道)	Lim Su-jeong (taekwondo)
佛列羅	Ferrero
SHINee	SHINee
漢學	Sinologie
七喜	7 Up
倫敦動物園	Zoo de Londres
簡尼沙里斯	Santiago Cañizares
2008年3月	Mars 2008
2008年6月	Juin 2008
法國興業銀行	Société générale
2007年12月	Décembre 2007
指甲鉗	Coupe-ongles
羽村市	Hamura
盜墓者羅拉系列	Tomb Raider
愛爾蘭鎊	Livre irlandaise
陳馮富珍	Margaret Chan
珍妮花鶴堅絲	Jennifer Hawkins
張栢芝	Cecilia Cheung
湯唯	Tang Wei
陳慧琳	Kelly Chen
勝利日 (5月9號)	Jour de la Victoire (9 mai)
Broken Hill, New South Wales	Broken Hill
2006年8月	Août 2006
米拿	Reggie Miller
Dominique Monami	Dominique Monami
拉舒華萊士	Rasheed Wallace
鄧琳琳	Deng Linlin
80年代	Années 80
前80年代	Années 80 av. J.-C.
民陀山	Vindhya
貴金屬	Métal précieux
黃鼠狼	Vison de Sibérie
人見絹枝	Kinue Hitomi
810年代	Années 810
蘇爾斯頓	John Sulston
收割者之歌	Els Segadors
怡保	Ipoh
鳳凰群島	Îles Phœnix
820年代	Années 820
釋廣德	Thích Quảng Đức
奧斯特洛夫斯基	Nikolaï Ostrovski
祁淦禮	Kenneth Clarke
壓力煲	Autocuiseur
830年代	Années 830
米高波特 (經濟學家)	Michael Porter
粒粒棉花糖	Guimauve (confiserie)
840年代	Années 840
奧利諾科鱷	Crocodile de l'Orénoque
網吧	Cybercafé
菲律賓鱷	Crocodile des Philippines
有限集合	Ensemble fini
慈江	Jagang (Corée du Nord)
比高包	Bagel
馬科斯加維	Marcus Garvey
自走炮	Canon automoteur
眼鏡凱門鱷	Caïman à lunettes
Dirac 方程	Équation de Dirac
X86-64	X64
文禮彬	David Miliband
850年代	Années 850
我哋我哋我哋	Yumi, Yumi, Yumi
通菜	Ipomoea aquatica
賴恩奧尼路	Ryan O'Neal
船尾	Poupe (bateau)
套戥	Arbitrage (finance)
易卜劣斯	Iblis
遊戲手掣	Manette de jeu
乞食	Mendiant
浮羅交怡	Langkawi
法式泡芙	Éclair (pâtisserie)
吊鐘 (喉嚨)	Luette
門牙	Incisive
圍裙	Tablier (vêtement)
煎蛋	Œuf au plat
磐城	Iwaki
西沙	Îles Paracels
早稻田大學	Université Waseda
吳 (三國)	Royaume de Wu
消毒藥水	Antiseptique
關東地震	Séisme de 1923 de Kantō
均勻分佈	Loi uniforme continue
理性與感性	Sense and Sensibility
古茲尼佐夫號航空母艦	Amiral Kouznetsov
背泳	Dos (natation)
低血壓	Hypotension artérielle
無罪假定	Présomption d'innocence
自衞隊	Forces japonaises d'autodéfense
凱撒沙律	Salade César
番鬼荔枝	Attier
2011年亞洲盃	Coupe d'Asie des nations de football 2011
唱K小魚仙	Pichi Pichi Pitch : La Mélodie des Sirènes
聖鬥士星矢	Saint Seiya
哥利莎581e	Gliese 581 e
Crowdsourcing	Crowdsourcing
2011年11月	Novembre 2011
文路尼	Vito Mannone
900年代	Années 900
論語	Entretiens de Confucius
俞利	Yuri (chanteuse coréenne)
2009年死	Décès en 2009
童年	Enfance
蛋白脆餅	Meringue
90年代	Années 90
雷耶斯	José Antonio Reyes
武田信玄	Takeda Shingen (daimyō)
2010年12月	Décembre 2010
2011年5月	Mai 2011
2011年4月	Avril 2011
910年代	Années 910
2009年12月	Décembre 2009
水泡 (病)	Phlyctène
2009年7月22號日食	Éclipse solaire du 22 juillet 2009
Robert Byrd	Robert Byrd
蘭卡	Lenka
1988年環球小姐競選	Miss Univers 1988
1998年環球小姐競選	Miss Univers 1998
2004年環球小姐競選	Miss Univers 2004
2005年環球小姐競選	Miss Univers 2005
2003年環球小姐競選	Miss Univers 2003
坪山新區	Nouveau district de Pingshan
999 (搞清楚)	999 (homonymie)
92	92 (nombre)
嘉芙蓮 (遊戲)	Catherine (jeu vidéo)
中樂	Musique chinoise
227	227 (nombre)
柏保路靴南迪斯	Pablo Hernández Domínguez
回天	Kaiten
Предраг Стојаковић	Predrag Stojaković
擬刺尾鯛	Paracanthurus hepatus
展拓香港界址專條	Convention pour l'extension du territoire de Hong Kong
槍炮、病菌與鋼鐵：人類社會的命運	De l'inégalité parmi les sociétés
84	84 (nombre)
十二碼	Loi 14 du football
戰慄時空	Half-Life
五四運動	Mouvement du 4-Mai
247	247 (nombre)
257	257 (nombre)
96	96 (nombre)
黑冠獼猴	Macaca nigra
前鋒	Attaquant (football)
佐治六世	George VI
姜維	Jiang Wei
Rock	Rock (homonymie)
189	189 (nombre)
Linares, Jaén	Linares (Jaén)
龍雲	Long Yun
灣仔	Wan Chai (quartier)
前410年代	Années 410 av. J.-C.
43	43 (nombre)
太平洋麗龜	Tortue olivâtre
江鈺源	Jiang Yuyuan
拗手瓜	Bras de fer
商埠	Port de traité
微信	WeChat
荔浦	Xian de Lipu
順反異構	Isomérie cis-trans
Mayday	Mayday
喬紅	Qiao Hong
杜姬	Jelena Dokić
蕾切爾奎羅茲	Rachel de Queiroz
李菊	Li Ju
利智	Nina Li Chi
孫尚香	Sun Shangxiang
松田聖子	Seiko Matsuda
楊伊琳	Yang Yilin
傍水	Lambris
Aiko	Aiko (chanteuse)
李恩宙	Lee Eun-ju
楊開慧	Yang Kaihui
甲芬那酸	Acide méfénamique
Jason Bateman	Jason Bateman
148	148 (nombre)
87	87 (nombre)
耳材村海口魚	Haikouichthys ercaicunensis
東江	Dong (fleuve)
濠江	District de Haojiang
澳洲聯邦銀行	Commonwealth Bank
山威	Sandwell
259	259 (nombre)
于洋 (羽毛球員)	Yu Yang
陽山	Xian de Yangshan
前740年代	Années 740 av. J.-C.
ABC	ABC
蒼井空	Sora Aoi
新興	Xian de Xinxing
Able	Able
光明新區	Nouveau district de Guangming
明思克號航空母艦	Minsk (porte-avions)
作用 (代數)	Action de groupe (mathématiques)
不可知論	Agnosticisme
擬鱷龜	Tortue serpentine
E38	Route européenne 38
判頭	Maîtrise d'œuvre
喇拉杜打	Lara Dutta
162	162 (nombre)
54	54 (nombre)
奸角	Méchant (fiction)
冠狀病毒	Coronavirus
智利酒棕櫚	Cocotier du Chili
回贈	Rabais
中國南方航空	China Southern Airlines
出租車	Location de voiture
You	You
2009年亞洲足協盃	Coupe de l'AFC 2009
中國東方航空	China Eastern Airlines
亞洲足協盃	Coupe de l'AFC
2011年亞洲足協盃	Coupe de l'AFC 2011
Gigi	Gigi
武帝	Wudi
海南航空	Hainan Airlines
Minute	Minute
Bang	Bang
Reunion	Réunion
Pad	Pad
Sit	SIT
Jade	Jade (homonymie)
E6	E6
Cae	Cae
Letter	Lettre
Willow	Willow
Court	Court
CSO	CSO
黃土高原	Plateau de Lœss
東風	Dongfeng
Fan	Fan
⾺	Radical 187
Kiki	Kiki
Marble	Marble (homonymie)
克里斯托弗	Warren Christopher
Ox	Ox
Vd	VD
阿爾法特種部隊	ALFA (force)
JJ	JJ
公眾地方	Espace public
麥馬拿文	Steve McManaman
祖迪告魯夫	Jordi Cruijff
阿剌伯 (搞清楚)	Arabe (homonymie)
艾比達	David Albelda
Std	STD
AMD Fusion	AMD Fusion
F4	F4
AMD K5	AMD K5
AMD K6-III	AMD K6-III
AMD Phenom	AMD Phenom
大同 (搞清楚)	Datong (homonymie)
咭	Card
荷軒蘇蘭 (搞清楚)	Hohenzollern (homonymie)
Twins (搞清楚)	Twins
賓華萊士	Ben Wallace
稻草人 (DC漫畫)	Épouvantail (DC Comics)
AMX-13輕型坦克	AMX-13
鞭屍	Tayshaun Prince
功夫 (搞清楚)	Kung fu (homonymie)
雙面人 (DC漫畫)	Double-Face
QC	QC
伊波拉	Ebola
馬蘇 (智利人)	Nicolás Massú
西區	Nishi-ku
仲馬	Dumas
⿓	Radical 212
哥斯免·干查	Cosmin Contra
⿕	Radical 214
APS-C	APS-C
格連	Maurice Greene (athlétisme)
東姑	Tunku Abdul Rahman
施薩馬甸尼	Cesare Maldini
Aql	AQL
皇太極	Huang Taiji
飄 (搞清楚)	Autant en emporte le vent (homonymie)
朕	JIM
太宗	Taizong
Jack Johnson	Jack Johnson (musicien)
世界大戰 (搞清楚)	La Guerre des mondes (homonymie)
田中角榮	Kakuei Tanaka
李斯特 (搞清楚)	Leicester (homonymie)
亞里斯·馬利亞·皮利臘	Aristides Pereira
Div	DIV
載湉	Guangxu
Aur	AUR
世界女排大獎賽	Grand Prix mondial de volley-ball
煎	Friture
南非山兔	Bunolagus monticularis
盾臂龜	Tortue sillonnée
白臀長尾猴	Cercopithecus neglectus
習仲勛	Xi Zhongxun
馬沙文咖喱	Massaman curry
長尾獼猴	Macaque crabier
船頭	Proue
鴨仔蛋	Balut (cuisine)
若瑟·山度士·飛利拉	José dos Santos Ferreira
Strike	Strike
奧匈克朗	Couronne austro-hongroise
金玉盟	Elle et lui (film, 1957)
大紅	Cramoisi
219	219 (nombre)
大慶	Daqing
酥盒	Vol-au-vent
谷丙轉氨酶	Alanine aminotransférase
佐川一政	Issei Sagawa
G區元素	Éléments du bloc g
ISight	ISight
ElgooG	ElgooG
Hitomi	Hitomi
東晉	Dynastie Jin de l'Est
海市蜃樓	Mirage
蝸牛	Escargot
卜爾甘	Florinda Bolkan
雙城記	Le Conte de deux cités
小智	Sacha (Pokémon)
馬來西亞航空	Malaysia Airlines
暈浪	Cinétose
政治局	Bureau politique
夜行動物	Nocturne (comportement animal)
戊辰戰爭	Guerre de Boshin
訃聞	Nécrologie
夏威夷果仁	Macadamia
阿連拿斯	Gilbert Arenas
金城武	Takeshi Kaneshiro
尼納德·芝莫尼治	Nenad Zimonjić
福臨	Shunzhi
棗	Jujubier
團藻	Volvox
二連巨盜龍	Gigantoraptor
香港巴豆	Croton hancei
發財樹	Pachira aquatica
巴基鯨	Pakicetus
宮市亮	Ryo Miyaichi
華斯利夫斯基 (足球員)	Marcin Wasilewski (football)
碳腳印	Contenu CO2
訴諸權威	Argument d'autorité
Clemente Rodríguez	Clemente Rodríguez
象屬	Elephas
白千層	Melaleuca leucadendra
黃皮	Wampi
斑蘭	Pandanus amaryllifolius
恩斯	Paul Ince
秋篠宮文仁親王	Fumihito d'Akishino
卜季拿	Sergi Bruguera
周星馳	Stephen Chow
雅	Miyavi
伊達政宗	Date Masamune
佩納	Afonso Augusto Moreira Pena
雷迪	Francesco Redi
努爾哈赤	Nurhachi
稻本潤一	Jun'ichi Inamoto
YOSHIKI	Yoshiki
謝利韋斯	Jerry West
艾盧華雲	Earl Warren
Miguel Ángel Nadal Homar	Miguel Ángel Nadal
陳光誠	Chen Guangcheng
喬治奧斯·帕潘得尼奧	Geórgios Papandréou (1888-1968)
大久保嘉人	Yoshito Ōkubo
佳特拿	Timothy Geithner
巨犀	Paraceratherium
郭偉邦	Robin Cook (homme politique britannique)
約翰艾萊斯	John Aloisi
洪金寶	Sammo Hung
錦織圭	Kei Nishikori
華盛頓路易斯	Washington Luís Pereira de Sousa
甘馬曹	José Antonio Camacho
尊曉治	John Hughes (réalisateur)
施仲宏	Jack Straw (homme politique)
李先念	Li Xiannian
五月茶	Antidesma bunius
楊梅	Myrica rubra
P進數	Nombre p-adique
居斯塔夫沙龐鐵耶	Gustave Charpentier
馬利安	Shawn Marion
古天奴	Philippe Coutinho
格蘭希爾	Grant Hill (basket-ball)
薩普科夫斯基	Andrzej Sapkowski
黃花夾竹桃	Thévétia du Pérou
茅膏菜	Drosera peltata
始祖地猿	Ardipithecus ramidus
克羅利縣 (科羅拉多州)	Comté de Crowley
Thurgood Marshall	Thurgood Marshall
愛爾蘭足球聯賽	Championnat d'Irlande de football
中西區 (香港)	Central and Western
李榮杓	Lee Young-pyo
馬卡帕加爾	Diosdado Macapagal
沙維耶·瑪利斯	Xavier Malisse
雙飛人	Ricqlès
焦糖燉蛋	Crème brûlée
拉瑪四世	Rama IV
艾勒美士達豐些卡	Hermes Rodrigues da Fonseca
古理芒·阿笛	Clément Ader
胡佳 (社會活動家)	Hu Jia (militant)
吳作棟	Goh Chok Tong
明智光秀	Akechi Mitsuhide
孫權	Sun Quan
曹丕	Cao Pi
神農	Shennong
魯班斯基	Włodzimierz Lubański
列特	Michael Redd
拿杜	Naldo
青島啤酒	Tsingtao (bière)
張國榮	Leslie Cheung
蔣經國	Chiang Ching-kuo
維也納合唱社	Wiener Singverein
安貞煥	Ahn Jung-hwan
佐治麥肯	George Mikan
菲奧多勒·烏沙哥夫	Fiodor Fiodorovitch Ouchakov
李雲在	Lee Woon-jae
荷爾布魯克	Hal Holbrook
馬洛	Hector Malot
老舍	Lao She
林彪	Lin Biao
李登輝	Lee Teng-hui
聖誕老人	Père Noël
安提瓜島	Antigua (île)
環球貿易廣場	International Commerce Center
商品	Commodité
眼屎	Chassie
銀灰	Gris argent
拿鐵斯	Matthew Le Tissier
艾雲	Denis Irwin
列納	Jamie Redknapp
福生市	Fussa
徐克	Tsui Hark
Lloyd Bridges	Lloyd Bridges
J 梅利	James Murray (tennis)
金正男	Kim Jong-nam
哥斯達	Albert Costa
東久留米市	Higashikurume
納伊夫	Nayef ben Abdelaziz al-Saoud
國分寺市	Kokubunji (Tokyo)
胤禛	Yongzheng
積林頓	Jack Layton
呂布	Lü Bu
稻城市	Inagi
馬琳	Ma Lin (tennis de table)
安藤百福	Momofuku Ando
賈德爾	Mário Jardel
黃飛鴻	Huang Feihong
李約瑟	Joseph Needham
鴨脷洲	Ap Lei Chau
魏京生	Wei Jingsheng
Floyd Mayweather, Jr	Floyd Mayweather Jr.
單磷酸腺苷	Adénosine monophosphate
蒲松齡	Pu Songling
神舟七號飛船	Shenzhou 7
阿貝爾範疇	Catégorie abélienne
李天秀	Lee Chun-soo
阿貝爾定理	Théorème d'Abel (analyse)
載淳	Tongzhi
胡查錫	Saša Vujačić
梁朝偉	Tony Leung Chiu-wai
Rush Limbaugh	Rush Limbaugh
馬貝利	Stephon Marbury
李宗偉	Lee Chong Wei
鴨巴甸 (搞清楚)	Aberdeen (homonymie)
剛佛時	Converse (chaussure)
切分音	Syncope (musique)
安土桃山時代	Époque Azuchi Momoyama
澳洲淡水鱷	Crocodile de Johnston
吲哚	Indole
老花	Presbytie
王安石	Wang Anshi
自卑情結	Complexe d'infériorité
三亞	Sanya
臺灣民主國	République de Formose
普及選舉	Suffrage universel
李海瓚	Lee Hae-chan
徐載弼	Philip Jaisohn
國語 (搞清楚)	Langue nationale
八國聯軍	Alliance des huit nations
膠紙	Ruban adhésif
