非洲	Afrique
分類:1472年	Catégorie:1472
分類:1372年過世	Catégorie:Décès en 1372
分類:308年過世	Catégorie:Décès en 308
分類:308年	Catégorie:308
分類:820年	Catégorie:820
分類:1548年出世	Catégorie:Naissance en 1548
分類:1472年過世	Catégorie:Décès en 1472
分類:1465年過世	Catégorie:Décès en 1465
分類:947年	Catégorie:947
分類:1904年過世	Catégorie:Décès en 1904
分類:朝鮮話	Catégorie:Langue coréenne
模板:Multiple image	Modèle:Multiple image
分類:1793年出世	Catégorie:Naissance en 1793
分類:1852年過世	Catégorie:Décès en 1852
分類:1880年過世	Catégorie:Décès en 1880
分類:1812年	Catégorie:1812
分類:1793年	Catégorie:1793
分類:幾何學	Catégorie:Géométrie
分類:1942年過世	Catégorie:Décès en 1942
分類:224年過世	Catégorie:Décès en 224
分類:252年過世	Catégorie:Décès en 252
分類:1505年	Catégorie:1505
分類:251年過世	Catégorie:Décès en 251
分類:909年出世	Catégorie:Naissance en 909
分類:720年過世	Catégorie:Décès en 720
爛蝦蟆	Crapaud
分類:1510年代	Catégorie:Années 1510
分類:1585年過世	Catégorie:Décès en 1585
分類:1556年	Catégorie:1556
分類:1585年	Catégorie:1585
分類:1596年	Catégorie:1596
分類:1553年過世	Catégorie:Décès en 1553
分類:1556年過世	Catégorie:Décès en 1556
分類:1521年過世	Catégorie:Décès en 1521
分類:1564年過世	Catégorie:Décès en 1564
分類:1536年過世	Catégorie:Décès en 1536
分類:1521年	Catégorie:1521
分類:724年出世	Catégorie:Naissance en 724
分類:1564年	Catégorie:1564
分類:672年過世	Catégorie:Décès en 672
分類:756年出世	Catégorie:Naissance en 756
分類:1111年過世	Catégorie:Décès en 1111
分類:1553年	Catégorie:1553
分類:1576年	Catégorie:1576
分類:1592年	Catégorie:1592
分類:1536年	Catégorie:1536
分類:1560年	Catégorie:1560
分類:1596年過世	Catégorie:Décès en 1596
模板:不係	Modèle:Confusion
分類:1141年出世	Catégorie:Naissance en 1141
分類:66年過世	Catégorie:Décès en 66
分類:前9年	Catégorie:9 av. J.-C.
分類:1334年過世	Catégorie:Décès en 1334
分類:903年過世	Catégorie:Décès en 903
分類:557年出世	Catégorie:Naissance en 557
分類:1299年出世	Catégorie:Naissance en 1299
分類:1922年過世	Catégorie:Décès en 1922
模板:BRA	Modèle:Brésil
分類:1777年過世	Catégorie:Décès en 1777
分類:1793年過世	Catégorie:Décès en 1793
分類:1794年過世	Catégorie:Décès en 1794
分類:1703年過世	Catégorie:Décès en 1703
分類:1822年過世	Catégorie:Décès en 1822
分類:1549年過世	Catégorie:Décès en 1549
分類:1549年	Catégorie:1549
分類:1542年過世	Catégorie:Décès en 1542
分類:1718年	Catégorie:1718
分類:1931年過世	Catégorie:Décès en 1931
分類:1827年過世	Catégorie:Décès en 1827
分類:1798年過世	Catégorie:Décès en 1798
分類:1829年過世	Catégorie:Décès en 1829
分類:1826年過世	Catégorie:Décès en 1826
模板:Expand list	Modèle:Liste incomplète
分類:1799年過世	Catégorie:Décès en 1799
分類:1778年過世	Catégorie:Décès en 1778
分類:1547年過世	Catégorie:Décès en 1547
分類:1970年代	Catégorie:Années 1970
分類:1890年代	Catégorie:Années 1890
分類:1234年過世	Catégorie:Décès en 1234
分類:1336年出世	Catégorie:Naissance en 1336
分類:890年出世	Catégorie:Naissance en 890
分類:969年過世	Catégorie:Décès en 969
分類:890年	Catégorie:890
分類:1687年	Catégorie:1687
分類:1614年	Catégorie:1614
分類:1612年	Catégorie:1612
分類:1653年	Catégorie:1653
分類:1672年	Catégorie:1672
分類:1673年	Catégorie:1673
分類:1612年過世	Catégorie:Décès en 1612
分類:1680年過世	Catégorie:Décès en 1680
分類:1691年過世	Catégorie:Décès en 1691
分類:1691年	Catégorie:1691
分類:1655年過世	Catégorie:Décès en 1655
分類:1659年過世	Catégorie:Décès en 1659
分類:1616年過世	Catégorie:Décès en 1616
分類:1614年過世	Catégorie:Décès en 1614
分類:1661年過世	Catégorie:Décès en 1661
分類:1686年過世	Catégorie:Décès en 1686
分類:1661年	Catégorie:1661
分類:1653年過世	Catégorie:Décès en 1653
分類:880年過世	Catégorie:Décès en 880
分類:1655年	Catégorie:1655
分類:1680年	Catégorie:1680
分類:1684年	Catégorie:1684
分類:詩人	Catégorie:Poète
模板:User language-2	Modèle:Babel field 2
分類:1994年過世	Catégorie:Décès en 1994
分類:1906年出世	Catégorie:Naissance en 1906
分類:991年過世	Catégorie:Décès en 991
分類:海洋	Catégorie:Mer
分類:同性戀	Catégorie:Homosexualité
文學史	Histoire littéraire
分類:680年過世	Catégorie:Décès en 680
分類:669年過世	Catégorie:Décès en 669
分類:913年過世	Catégorie:Décès en 913
分類:2009年過世	Catégorie:Décès en 2009
分類:1161年出世	Catégorie:Naissance en 1161
分類:1148年出世	Catégorie:Naissance en 1148
分類:1216年過世	Catégorie:Décès en 1216
分類:太陽系	Catégorie:Système solaire
分類:851年出世	Catégorie:Naissance en 851
分類:1394年	Catégorie:1394
分類:1388年	Catégorie:1388
分類:1453年	Catégorie:1453
分類:廣東	Catégorie:Guangdong
分類:四川	Catégorie:Sichuan
分類:貴州	Catégorie:Guizhou
分類:陝西	Catégorie:Shaanxi
分類:安徽	Catégorie:Anhui
分類:江西	Catégorie:Jiangxi
分類:福建	Catégorie:Fujian
分類:海南	Catégorie:Hainan
分類:湖北	Catégorie:Hubei
分類:980年出世	Catégorie:Naissance en 980
分類:2年	Catégorie:2
分類:1037年過世	Catégorie:Décès en 1037
分類:3年	Catégorie:3
分類:1年	Catégorie:1
分類:5年	Catégorie:5
分類:7年	Catégorie:7
分類:9年	Catégorie:9
分類:12年	Catégorie:12
分類:988年過世	Catégorie:Décès en 988
分類:365年過世	Catégorie:Décès en 365
分類:12年過世	Catégorie:Décès en 12
分類:13年	Catégorie:13
分類:14年出世	Catégorie:Naissance en 14
分類:15年	Catégorie:15
分類:16年	Catégorie:16
分類:16年過世	Catégorie:Décès en 16
分類:17年	Catégorie:17
分類:17年過世	Catégorie:Décès en 17
分類:18年出世	Catégorie:Naissance en 18
分類:19年	Catégorie:19
分類:19年過世	Catégorie:Décès en 19
分類:21年	Catégorie:21
分類:21年過世	Catégorie:Décès en 21
分類:23年	Catégorie:23
分類:23年過世	Catégorie:Décès en 23
分類:24年過世	Catégorie:Décès en 24
分類:25年出世	Catégorie:Naissance en 25
分類:26年	Catégorie:26
分類:27年出世	Catégorie:Naissance en 27
分類:28年	Catégorie:28
分類:28年過世	Catégorie:Décès en 28
分類:30年出世	Catégorie:Naissance en 30
分類:31年	Catégorie:31
分類:31年過世	Catégorie:Décès en 31
分類:32年出世	Catégorie:Naissance en 32
分類:33年	Catégorie:33
分類:33年過世	Catégorie:Décès en 33
分類:34年出世	Catégorie:Naissance en 34
分類:35年	Catégorie:35
分類:35年過世	Catégorie:Décès en 35
分類:37年	Catégorie:37
分類:37年出世	Catégorie:Naissance en 37
分類:38年	Catégorie:38
分類:38年出世	Catégorie:Naissance en 38
分類:39年	Catégorie:39
分類:39年過世	Catégorie:Décès en 39
分類:40年出世	Catégorie:Naissance en 40
分類:41年	Catégorie:41
分類:41年過世	Catégorie:Décès en 41
分類:43年	Catégorie:43
分類:44年	Catégorie:44
分類:44年過世	Catégorie:Décès en 44
分類:46年出世	Catégorie:Naissance en 46
分類:47年	Catégorie:47
分類:47年出世	Catégorie:Naissance en 47
分類:48年	Catégorie:48
分類:48年過世	Catégorie:Décès en 48
分類:50年出世	Catégorie:Naissance en 50
分類:1456年	Catégorie:1456
分類:1136年	Catégorie:1136
分類:51年	Catégorie:51
分類:51年出世	Catégorie:Naissance en 51
分類:51年過世	Catégorie:Décès en 51
分類:53年出世	Catégorie:Naissance en 53
分類:54年	Catégorie:54
分類:55年	Catégorie:55
分類:55年過世	Catégorie:Décès en 55
分類:56年過世	Catégorie:Décès en 56
分類:57年出世	Catégorie:Naissance en 57
分類:58年	Catégorie:58
分類:58年過世	Catégorie:Décès en 58
分類:60年出世	Catégorie:Naissance en 60
分類:61年過世	Catégorie:Décès en 61
分類:62年過世	Catégorie:Décès en 62
分類:63年	Catégorie:63
分類:63年過世	Catégorie:Décès en 63
分類:64年出世	Catégorie:Naissance en 64
分類:65年	Catégorie:65
分類:65年過世	Catégorie:Décès en 65
分類:67年	Catégorie:67
分類:67年過世	Catégorie:Décès en 67
分類:68年出世	Catégorie:Naissance en 68
分類:69年	Catégorie:69
分類:69年過世	Catégorie:Décès en 69
分類:73年	Catégorie:73
分類:73年過世	Catégorie:Décès en 73
分類:75年出世	Catégorie:Naissance en 75
分類:76年	Catégorie:76
分類:76年過世	Catégorie:Décès en 76
分類:78年	Catégorie:78
分類:78年過世	Catégorie:Décès en 78
分類:80年過世	Catégorie:Décès en 80
分類:83年出世	Catégorie:Naissance en 83
分類:85年過世	Catégorie:Décès en 85
分類:86年出世	Catégorie:Naissance en 86
分類:87年	Catégorie:87
分類:87年過世	Catégorie:Décès en 87
分類:89年	Catégorie:89
分類:89年過世	Catégorie:Décès en 89
分類:592年過世	Catégorie:Décès en 592
分類:91年過世	Catégorie:Décès en 91
分類:93年	Catégorie:93
分類:93年過世	Catégorie:Décès en 93
分類:94年出世	Catégorie:Naissance en 94
分類:95年	Catégorie:95
分類:96年	Catégorie:96
分類:96年過世	Catégorie:Décès en 96
分類:97年	Catégorie:97
分類:97年過世	Catégorie:Décès en 97
分類:98年	Catégorie:98
分類:101年	Catégorie:101
分類:101年過世	Catégorie:Décès en 101
分類:103年	Catégorie:103
分類:103年過世	Catégorie:Décès en 103
分類:104年出世	Catégorie:Naissance en 104
分類:104年過世	Catégorie:Décès en 104
分類:106年	Catégorie:106
分類:106年過世	Catégorie:Décès en 106
分類:109年	Catégorie:109
分類:110年出世	Catégorie:Naissance en 110
分類:112年	Catégorie:112
分類:112年過世	Catégorie:Décès en 112
分類:113年過世	Catégorie:Décès en 113
分類:114年過世	Catégorie:Décès en 114
分類:117年	Catégorie:117
分類:117年過世	Catégorie:Décès en 117
分類:118年過世	Catégorie:Décès en 118
分類:120年	Catégorie:120
分類:120年過世	Catégorie:Décès en 120
分類:121年出世	Catégorie:Naissance en 121
分類:122年	Catégorie:122
分類:123年	Catégorie:123
分類:123年過世	Catégorie:Décès en 123
分類:124年過世	Catégorie:Décès en 124
分類:125年過世	Catégorie:Décès en 125
分類:126年出世	Catégorie:Naissance en 126
分類:128年過世	Catégorie:Décès en 128
分類:129年過世	Catégorie:Décès en 129
分類:130年出世	Catégorie:Naissance en 130
分類:131年	Catégorie:131
分類:132年出世	Catégorie:Naissance en 132
分類:133年	Catégorie:133
分類:133年過世	Catégorie:Décès en 133
分類:136年	Catégorie:136
分類:136年過世	Catégorie:Décès en 136
分類:137年出世	Catégorie:Naissance en 137
分類:138年	Catégorie:138
分類:138年過世	Catégorie:Décès en 138
分類:140年	Catégorie:140
分類:142年出世	Catégorie:Naissance en 142
分類:143年	Catégorie:143
分類:145年	Catégorie:145
分類:147年	Catégorie:147
分類:147年過世	Catégorie:Décès en 147
分類:148年出世	Catégorie:Naissance en 148
分類:149年	Catégorie:149
分類:152年出世	Catégorie:Naissance en 152
分類:153年	Catégorie:153
分類:154年出世	Catégorie:Naissance en 154
分類:155年	Catégorie:155
分類:155年過世	Catégorie:Décès en 155
分類:160年出世	Catégorie:Naissance en 160
分類:1588年出世	Catégorie:Naissance en 1588
分類:161年	Catégorie:161
分類:1063年過世	Catégorie:Décès en 1063
分類:1679年過世	Catégorie:Décès en 1679
分類:161年過世	Catégorie:Décès en 161
分類:1768年過世	Catégorie:Décès en 1768
分類:1682年過世	Catégorie:Décès en 1682
分類:1604年出世	Catégorie:Naissance en 1604
分類:163年出世	Catégorie:Naissance en 163
分類:1055年過世	Catégorie:Décès en 1055
分類:1062年過世	Catégorie:Décès en 1062
分類:1059年過世	Catégorie:Décès en 1059
分類:165年出世	Catégorie:Naissance en 165
分類:166年	Catégorie:166
分類:167年出世	Catégorie:Naissance en 167
分類:1604年	Catégorie:1604
分類:1000年出世	Catégorie:Naissance en 1000
分類:168年	Catégorie:168
分類:168年過世	Catégorie:Décès en 168
分類:169年過世	Catégorie:Décès en 169
分類:170年出世	Catégorie:Naissance en 170
分類:171年	Catégorie:171
分類:171年過世	Catégorie:Décès en 171
分類:1000年	Catégorie:1000
分類:173年	Catégorie:173
分類:174年出世	Catégorie:Naissance en 174
分類:175年	Catégorie:175
分類:175年出世	Catégorie:Naissance en 175
分類:176年	Catégorie:176
分類:176年過世	Catégorie:Décès en 176
分類:177年出世	Catégorie:Naissance en 177
分類:178年出世	Catégorie:Naissance en 178
分類:178年過世	Catégorie:Décès en 178
分類:179年出世	Catégorie:Naissance en 179
分類:180年	Catégorie:180
分類:180年過世	Catégorie:Décès en 180
分類:182年出世	Catégorie:Naissance en 182
分類:183年出世	Catégorie:Naissance en 183
分類:184年	Catégorie:184
分類:184年過世	Catégorie:Décès en 184
分類:185年出世	Catégorie:Naissance en 185
分類:186年	Catégorie:186
分類:186年過世	Catégorie:Décès en 186
分類:187年出世	Catégorie:Naissance en 187
分類:188年	Catégorie:188
分類:189年出世	Catégorie:Naissance en 189
分類:190年	Catégorie:190
分類:190年過世	Catégorie:Décès en 190
分類:192年	Catégorie:192
分類:192年過世	Catégorie:Décès en 192
分類:194年	Catégorie:194
分類:196年	Catégorie:196
分類:196年過世	Catégorie:Décès en 196
分類:197年過世	Catégorie:Décès en 197
分類:199年	Catégorie:199
分類:199年過世	Catégorie:Décès en 199
分類:200年出世	Catégorie:Naissance en 200
分類:201年	Catégorie:201
分類:203年	Catégorie:203
分類:204年	Catégorie:204
分類:204年過世	Catégorie:Décès en 204
分類:205年出世	Catégorie:Naissance en 205
分類:205年過世	Catégorie:Décès en 205
分類:207年	Catégorie:207
分類:207年過世	Catégorie:Décès en 207
分類:208年出世	Catégorie:Naissance en 208
分類:209年	Catégorie:209
分類:209年過世	Catégorie:Décès en 209
分類:210年出世	Catégorie:Naissance en 210
分類:211年	Catégorie:211
分類:211年過世	Catégorie:Décès en 211
分類:213年	Catégorie:213
分類:213年過世	Catégorie:Décès en 213
分類:214年出世	Catégorie:Naissance en 214
分類:215年	Catégorie:215
分類:215年過世	Catégorie:Décès en 215
分類:216年	Catégorie:216
分類:216年出世	Catégorie:Naissance en 216
分類:217年	Catégorie:217
分類:217年過世	Catégorie:Décès en 217
分類:218年	Catégorie:218
分類:218年過世	Catégorie:Décès en 218
分類:219年過世	Catégorie:Décès en 219
分類:220年	Catégorie:220
分類:220年過世	Catégorie:Décès en 220
分類:222年	Catégorie:222
分類:222年過世	Catégorie:Décès en 222
分類:223年出世	Catégorie:Naissance en 223
分類:224年	Catégorie:224
分類:225年	Catégorie:225
分類:226年	Catégorie:226
分類:226年過世	Catégorie:Décès en 226
分類:227年出世	Catégorie:Naissance en 227
分類:228年	Catégorie:228
分類:228年過世	Catégorie:Décès en 228
分類:229年	Catégorie:229
分類:229年過世	Catégorie:Décès en 229
分類:231年	Catégorie:231
分類:231年過世	Catégorie:Décès en 231
分類:232年出世	Catégorie:Naissance en 232
分類:233年	Catégorie:233
分類:10年	Catégorie:10
分類:234年出世	Catégorie:Naissance en 234
分類:100年	Catégorie:100
分類:235年	Catégorie:235
分類:235年過世	Catégorie:Décès en 235
分類:1001年	Catégorie:1001
分類:236年出世	Catégorie:Naissance en 236
分類:237年	Catégorie:237
分類:237年過世	Catégorie:Décès en 237
分類:1002年	Catégorie:1002
分類:239年	Catégorie:239
分類:1003年	Catégorie:1003
分類:239年過世	Catégorie:Décès en 239
分類:240年過世	Catégorie:Décès en 240
分類:1004年	Catégorie:1004
分類:242年	Catégorie:242
分類:1005年	Catégorie:1005
分類:242年過世	Catégorie:Décès en 242
分類:1006年	Catégorie:1006
分類:244年	Catégorie:244
分類:245年	Catégorie:245
分類:1007年	Catégorie:1007
分類:245年過世	Catégorie:Décès en 245
分類:247年	Catégorie:247
分類:1008年	Catégorie:1008
分類:247年過世	Catégorie:Décès en 247
分類:1009年	Catégorie:1009
分類:249年	Catégorie:249
分類:250年	Catégorie:250
分類:250年過世	Catégorie:Décès en 250
分類:251年出世	Catégorie:Naissance en 251
分類:252年	Catégorie:252
分類:252年出世	Catégorie:Naissance en 252
分類:253年	Catégorie:253
分類:253年過世	Catégorie:Décès en 253
分類:255年	Catégorie:255
分類:255年過世	Catégorie:Décès en 255
